instance_id,property,value,source,mapped_property,normalized_value
https://id.analoggamemuseum.org/api/items/1070,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1070,name,かっぱとさるとうちゅうじん,Human,name,かっぱとさるとうちゅうじん
https://id.analoggamemuseum.org/api/items/1070,numberOfPlayers,2-5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1070,playTime,PT30M,Human,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1070,publisher,ビーランバー,Human,publisher,ビーランバー
https://id.analoggamemuseum.org/api/items/1070,responsibilityStatement,"発売元: ビーランバー
製造元: ビーランバー",Human,responsibilityStatement,発売元:ビーランバー製造元:ビーランバー
https://id.analoggamemuseum.org/api/items/1070,name,カッパと猿と宇宙人,Human,name,カッパと猿と宇宙人
https://id.analoggamemuseum.org/api/items/1071,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1071,barcode,4595120844055,Human,barcode,4595120844055
https://id.analoggamemuseum.org/api/items/1071,component,パッケージ台紙 1枚,Human,component,パッケージ台紙1枚
https://id.analoggamemuseum.org/api/items/1071,datePublished,2022-04,Human,datePublished,202204
https://id.analoggamemuseum.org/api/items/1071,name,この想い、花火にのせて,Human,name,この想い、花火にのせて
https://id.analoggamemuseum.org/api/items/1071,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1071,playTime,PT10M–,Human,playTime,pt10m–inf
https://id.analoggamemuseum.org/api/items/1071,responsibilityStatement,企画・販売: LITTLE_HERMIT,Human,responsibilityStatement,企画販売:little_hermit
https://id.analoggamemuseum.org/api/items/1071,component,カード 47枚,Human,component,カード47枚
https://id.analoggamemuseum.org/api/items/1071,component,説明書 1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1071,responsibilityStatement,デザイン Illustrator: TOA Scotch Design,Human,responsibilityStatement,デザインillustrator:toascotchdesign
https://id.analoggamemuseum.org/api/items/1072,audience,12-99,Human,audience,12-99
https://id.analoggamemuseum.org/api/items/1072,component,木製キューブ(黄)14個,Human,component,木製キューブ(黄)14個
https://id.analoggamemuseum.org/api/items/1072,datePublished,2022-09-23,Human,datePublished,20220923
https://id.analoggamemuseum.org/api/items/1072,name,COMBO TRAX,Human,name,combotrax
https://id.analoggamemuseum.org/api/items/1072,playTime,PT20M,Human,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1072,publisher,倦怠期,Human,publisher,倦怠期
https://id.analoggamemuseum.org/api/items/1072,responsibilityStatement,ゲームデザイン: 新澤大樹,Human,responsibilityStatement,ゲームデザイン:新澤大樹
https://id.analoggamemuseum.org/api/items/1072,component,木製キューブ(赤)32個,Human,component,木製キューブ(赤)32個
https://id.analoggamemuseum.org/api/items/1072,component,カード48枚,Human,component,カード48枚
https://id.analoggamemuseum.org/api/items/1072,component,説明書1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1072,responsibilityStatement,キャラクタードット絵: katarazu,Human,responsibilityStatement,キャラクタードット絵:katarazu
https://id.analoggamemuseum.org/api/items/1072,responsibilityStatement,アートワーク: 菅原美沙穂,Human,responsibilityStatement,アートワーク:菅原美沙穂
https://id.analoggamemuseum.org/api/items/1072,name,コンボトラックス,Human,name,コンボトラックス
https://id.analoggamemuseum.org/api/items/1073,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1073,component,得点チップ 27枚,Human,component,得点チップ27枚
https://id.analoggamemuseum.org/api/items/1073,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1073,name,HAMSTACK!,Human,name,hamstack!
https://id.analoggamemuseum.org/api/items/1073,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1073,playTime,PT20M,Human,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1073,publisher,Umeruma Games,Human,publisher,umerumagames
https://id.analoggamemuseum.org/api/items/1073,responsibilityStatement,Umeruma Games,Human,responsibilityStatement,umerumagames
https://id.analoggamemuseum.org/api/items/1073,component,リーチタイル 4枚,Human,component,リーチタイル4枚
https://id.analoggamemuseum.org/api/items/1073,component,ハムスターカード 42枚,Human,component,ハムスターカード42枚
https://id.analoggamemuseum.org/api/items/1073,component,ハムコイン 8枚,Human,component,ハムコイン8枚
https://id.analoggamemuseum.org/api/items/1073,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1074,audience,6–99,Human,audience,6-99
https://id.analoggamemuseum.org/api/items/1074,component,ハムスターカード 48枚,Human,component,ハムスターカード48枚
https://id.analoggamemuseum.org/api/items/1074,datePublished,2022-09-23,Human,datePublished,20220923
https://id.analoggamemuseum.org/api/items/1074,name,ハムログ,Human,name,ハムログ
https://id.analoggamemuseum.org/api/items/1074,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1074,playTime,PT15M,Human,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1074,publisher,Maru.,Human,publisher,maru.
https://id.analoggamemuseum.org/api/items/1074,responsibilityStatement,Game Design: Maru.,Human,responsibilityStatement,gamedesign:maru.
https://id.analoggamemuseum.org/api/items/1074,component,タネカウンターカード 10枚,Human,component,タネカウンターカード10枚
https://id.analoggamemuseum.org/api/items/1074,component,グッズカード 12枚,Human,component,グッズカード12枚
https://id.analoggamemuseum.org/api/items/1074,component,説明書 1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1074,name,HAMLOG,Human,name,hamlog
https://id.analoggamemuseum.org/api/items/1075,alternateName,TOWER OF BABEL,Human,name,towerofbabel
https://id.analoggamemuseum.org/api/items/1075,audience,10-,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1075,component,カード 72枚,Human,component,カード72枚
https://id.analoggamemuseum.org/api/items/1075,contactPoint,bodo3150geimu@gmail.com,Human,contactPoint,bodo3150geimu@gmail.com
https://id.analoggamemuseum.org/api/items/1075,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1075,name,バベルの塔,Human,name,バベルの塔
https://id.analoggamemuseum.org/api/items/1075,numberOfPlayers,4人,Human,numberOfPlayers,4
https://id.analoggamemuseum.org/api/items/1075,playTime,PT20M-,Human,playTime,pt20m–inf
https://id.analoggamemuseum.org/api/items/1075,publisher,芸武,Human,publisher,芸武
https://id.analoggamemuseum.org/api/items/1075,responsibilityStatement,"デザイナ: 芸武
イラスト: ポン",Human,responsibilityStatement,デザイナ:芸武イラスト:ポン
https://id.analoggamemuseum.org/api/items/1075,component,説明書,Human,component,説明書
https://id.analoggamemuseum.org/api/items/1076,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1076,barcode,4582547200106,Human,barcode,4582547200106
https://id.analoggamemuseum.org/api/items/1076,component,カード 40枚(63 × 88mm),Human,component,カード40枚(63×88mm)
https://id.analoggamemuseum.org/api/items/1076,datePublished,2022-09-23,Human,datePublished,20220923
https://id.analoggamemuseum.org/api/items/1076,name,shinigami preschool,Human,name,shinigamipreschool
https://id.analoggamemuseum.org/api/items/1076,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1076,playTime,PT20M–PT30M,Human,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1076,publisher,ゲームNOWA,Human,publisher,ゲームnowa
https://id.analoggamemuseum.org/api/items/1076,responsibilityStatement,出版元: ゲームNOWA,Human,responsibilityStatement,出版元:ゲームnowa
https://id.analoggamemuseum.org/api/items/1076,component,説明書 1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1076,responsibilityStatement,ゲームデザイン: かぶき けんいち,Human,responsibilityStatement,ゲームデザイン:かぶきけんいち
https://id.analoggamemuseum.org/api/items/1076,responsibilityStatement,アートワーク: 別府 さい,Human,responsibilityStatement,アートワーク:別府さい
https://id.analoggamemuseum.org/api/items/1076,name,死神プリスクール,Human,name,死神プリスクール
https://id.analoggamemuseum.org/api/items/1077,alternateName,555,Human,name,555
https://id.analoggamemuseum.org/api/items/1077,name,スリー・ファイブズ,Human,name,スリー・ファイブズ
https://id.analoggamemuseum.org/api/items/1077,numberOfPlayers,2,Human,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1077,playTime,PT10M–PT20M,Human,playTime,pt10m–pt20m
https://id.analoggamemuseum.org/api/items/1078,audience,12–,Human,audience,12-
https://id.analoggamemuseum.org/api/items/1078,component,資源カード(4種類) 12枚,Human,component,資源カード(4種類)12枚
https://id.analoggamemuseum.org/api/items/1078,datePublished,2022-04-23,Human,datePublished,20220423
https://id.analoggamemuseum.org/api/items/1078,name,THE ONE STRONG,Human,name,theonestrong
https://id.analoggamemuseum.org/api/items/1078,numberOfPlayers,2–3,Human,numberOfPlayers,2-3
https://id.analoggamemuseum.org/api/items/1078,playTime,PT30M–,Human,playTime,pt30m–inf
https://id.analoggamemuseum.org/api/items/1078,publisher,Key Unit,Human,publisher,keyunit
https://id.analoggamemuseum.org/api/items/1078,responsibilityStatement,製作: Key Unit,Human,responsibilityStatement,製作:keyunit
https://id.analoggamemuseum.org/api/items/1078,component,政策カード 3枚,Human,component,政策カード3枚
https://id.analoggamemuseum.org/api/items/1078,component,富国カード(4種類) 9枚,Human,component,富国カード(4種類)9枚
https://id.analoggamemuseum.org/api/items/1078,component,アクションカード(4種類) 12枚,Human,component,アクションカード(4種類)12枚
https://id.analoggamemuseum.org/api/items/1078,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1078,responsibilityStatement,"メンバー: なおあき, ひろゆき, りくと",Human,responsibilityStatement,"メンバー:なおあき,ひろゆき,りくと"
https://id.analoggamemuseum.org/api/items/1078,responsibilityStatement,イラスト: りゅうや,Human,responsibilityStatement,イラスト:りゅうや
https://id.analoggamemuseum.org/api/items/1080,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1080,component,競走馬カード 7枚,Human,component,競走馬カード7枚
https://id.analoggamemuseum.org/api/items/1080,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1080,name,EXACTA!,Human,name,exacta!
https://id.analoggamemuseum.org/api/items/1080,numberOfPlayers,1–5,Human,numberOfPlayers,1-5
https://id.analoggamemuseum.org/api/items/1080,playTime,PT15M–30M,Human,playTime,pt15m–pt30m
https://id.analoggamemuseum.org/api/items/1080,publisher,ゼロビットゲームズ,Human,publisher,ゼロビットゲームズ
https://id.analoggamemuseum.org/api/items/1080,responsibilityStatement,ゲームデザイナー: yasto,Human,responsibilityStatement,ゲームデザイン:yasto
https://id.analoggamemuseum.org/api/items/1080,component,ご褒美カード 49枚,Human,component,ご褒美カード49枚
https://id.analoggamemuseum.org/api/items/1080,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1080,responsibilityStatement,イラストレーター: のの,Human,responsibilityStatement,イラスト:のの
https://id.analoggamemuseum.org/api/items/1081,audience,5–,Human,audience,5-
https://id.analoggamemuseum.org/api/items/1081,component,マッチ箱 36個 (9種×4個),Human,component,マッチ箱36個(9種×4個)
https://id.analoggamemuseum.org/api/items/1081,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1081,name,みみ と て かんかく,Human,name,みみとてかんかく
https://id.analoggamemuseum.org/api/items/1081,numberOfPlayers,2–8,Human,numberOfPlayers,2-8
https://id.analoggamemuseum.org/api/items/1081,playTime,PT10M–PT30M,Human,playTime,pt10m–pt30m
https://id.analoggamemuseum.org/api/items/1081,responsibilityStatement,考案・図案制作 ちょっとずつ違う(鈴木圭一),Human,responsibilityStatement,考案図案制作ちょっとずつ違う
https://id.analoggamemuseum.org/api/items/1081,component,マッチ棒(箱・得点用) 約240本,Human,component,マッチ棒(箱・得点用)約240本
https://id.analoggamemuseum.org/api/items/1081,component,説明書,Human,component,説明書
https://id.analoggamemuseum.org/api/items/1081,name,耳 と 手 感覚,Human,name,耳と手感覚
https://id.analoggamemuseum.org/api/items/1082,audience,6–,Human,audience,6-
https://id.analoggamemuseum.org/api/items/1082,component,牛カード 30枚,Human,component,牛カード30枚
https://id.analoggamemuseum.org/api/items/1082,datePublished,2022-04-23,Human,datePublished,20220423
https://id.analoggamemuseum.org/api/items/1082,name,モウ,Human,name,モウ
https://id.analoggamemuseum.org/api/items/1082,numberOfPlayers,2–,Human,numberOfPlayers,2-
https://id.analoggamemuseum.org/api/items/1082,playTime,PT5M–PT10M,Human,playTime,pt5m–pt10m
https://id.analoggamemuseum.org/api/items/1082,publisher,かなめもーしょん,Human,publisher,かなめもーしょん
https://id.analoggamemuseum.org/api/items/1082,responsibilityStatement,制作: かなめもーしょん,Human,responsibilityStatement,制作:かなめもーしょん
https://id.analoggamemuseum.org/api/items/1082,component,ルールカード 2枚,Human,component,ルールカード2枚
https://id.analoggamemuseum.org/api/items/1082,name,MOU,Human,name,mou
https://id.analoggamemuseum.org/api/items/1083,alternateName,デットオアアライヴ,Human,name,デットオアアライヴ
https://id.analoggamemuseum.org/api/items/1083,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1083,barcode,4589692180086,Human,barcode,4589692180086
https://id.analoggamemuseum.org/api/items/1083,component,販売カード 70枚,Human,component,販売カード70枚
https://id.analoggamemuseum.org/api/items/1083,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1083,name,返本 or 実売,Human,name,返本or実売
https://id.analoggamemuseum.org/api/items/1083,numberOfPlayers,3–6,Human,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1083,playTime,PT10M–PT30M,Human,playTime,pt10m–pt30m
https://id.analoggamemuseum.org/api/items/1083,publisher,三恵社,Human,publisher,三恵社
https://id.analoggamemuseum.org/api/items/1083,responsibilityStatement,原案: つよし,Human,responsibilityStatement,原案:つよし
https://id.analoggamemuseum.org/api/items/1083,component,書店カード 30枚,Human,component,書店カード30枚
https://id.analoggamemuseum.org/api/items/1083,component,新刊カード 30枚,Human,component,新刊カード30枚
https://id.analoggamemuseum.org/api/items/1083,component,サマリーカード 1枚,Human,component,サマリーカード1枚
https://id.analoggamemuseum.org/api/items/1083,component,アクションカード 20枚,Human,component,アクションカード20枚
https://id.analoggamemuseum.org/api/items/1083,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1083,responsibilityStatement,印刷・発行: 株式会社三恵社,Human,responsibilityStatement,印刷発行:株式会社三恵社
https://id.analoggamemuseum.org/api/items/1083,responsibilityStatement,ゲームデザイン: サンケイシャボドゲ部,Human,responsibilityStatement,ゲームデザイン:サンケイシャボドゲ部
https://id.analoggamemuseum.org/api/items/1083,responsibilityStatement,グラフィックデザイン: alcreation,Human,responsibilityStatement,グラフィックデザイン:alcreation
https://id.analoggamemuseum.org/api/items/1084,audience,12–,Human,audience,12-
https://id.analoggamemuseum.org/api/items/1084,component,プログラムカード 34枚,Human,component,プログラムカード34枚
https://id.analoggamemuseum.org/api/items/1084,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1084,name,SEGMENTSEVEN,Human,name,segmentseven
https://id.analoggamemuseum.org/api/items/1084,numberOfPlayers,2,Human,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1084,playTime,PT15M–PT20M,Human,playTime,pt15m–pt20m
https://id.analoggamemuseum.org/api/items/1084,publisher,仙望廊,Human,publisher,仙望廊
https://id.analoggamemuseum.org/api/items/1084,responsibilityStatement,発行元: 仙望廊,Human,responsibilityStatement,発行元:仙望廊
https://id.analoggamemuseum.org/api/items/1084,component,サマリーカード 2枚,Human,component,サマリーカード2枚
https://id.analoggamemuseum.org/api/items/1084,component,プレイシート 1枚,Human,component,プレイシート1枚
https://id.analoggamemuseum.org/api/items/1084,component,説明書 1枚,Human,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1084,responsibilityStatement,ゲームデザイナー: こかげ,Human,responsibilityStatement,ゲームデザイン:こかげ
https://id.analoggamemuseum.org/api/items/1084,responsibilityStatement,グラフィックデザイン: 夏芽堂コーラ,Human,responsibilityStatement,グラフィックデザイン:夏芽堂コーラ
https://id.analoggamemuseum.org/api/items/1084,name,せぐめんとせぶん,Human,name,せぐめんとせぶん
https://id.analoggamemuseum.org/api/items/1084,name,セグメントセブン,Human,name,セグメントセブン
https://id.analoggamemuseum.org/api/items/1085,audience,8–,Human,audience,8-
https://id.analoggamemuseum.org/api/items/1085,barcode,4589514890254,Human,barcode,4589514890254
https://id.analoggamemuseum.org/api/items/1085,component,カード 100枚,Human,component,カード100枚
https://id.analoggamemuseum.org/api/items/1085,datePublished,2022-04,Human,datePublished,202204
https://id.analoggamemuseum.org/api/items/1085,name,イグゾースト,Human,name,イグゾースト
https://id.analoggamemuseum.org/api/items/1085,numberOfPlayers,1–5,Human,numberOfPlayers,1-5
https://id.analoggamemuseum.org/api/items/1085,playTime,PT15M–PT30M,Human,playTime,pt15m–pt30m
https://id.analoggamemuseum.org/api/items/1085,publisher,OKAZU brand,Human,publisher,okazubrand
https://id.analoggamemuseum.org/api/items/1085,responsibilityStatement,製作: OKAZU brand,Human,responsibilityStatement,製作:okazubrand
https://id.analoggamemuseum.org/api/items/1085,component,説明書,Human,component,説明書
https://id.analoggamemuseum.org/api/items/1085,responsibilityStatement,Geme design: Hisashi Hayashi,Human,responsibilityStatement,gemedesign:hisashihayashi
https://id.analoggamemuseum.org/api/items/1086,audience,7-,Human,audience,7-
https://id.analoggamemuseum.org/api/items/1086,barcode,4977524488743,Human,barcode,4977524488743
https://id.analoggamemuseum.org/api/items/1086,component,ルール説明カード 4枚,Human,component,ルール説明カード4枚
https://id.analoggamemuseum.org/api/items/1086,datePublished,2022-04-21,Human,datePublished,20220421
https://id.analoggamemuseum.org/api/items/1086,name,はやく見つけて!イナイーノ,Human,name,はやく見つけて!イナイーノ
https://id.analoggamemuseum.org/api/items/1086,numberOfPlayers,2-5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1086,publisher,ビバリー,Human,publisher,ビバリー
https://id.analoggamemuseum.org/api/items/1086,responsibilityStatement,ゲームデザイン: 居椿善久 (サイ企画),Human,responsibilityStatement,ゲームデザイン:居椿善久
https://id.analoggamemuseum.org/api/items/1086,component,プレイカード 56枚,Human,component,プレイカード56枚
https://id.analoggamemuseum.org/api/items/1087,audience,6–,Human,audience,6-
https://id.analoggamemuseum.org/api/items/1087,contactPoint,@Sakuragoround,Human,contactPoint,@sakuragoround
https://id.analoggamemuseum.org/api/items/1087,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1087,name,しゅうかくだもん！,Human,name,しゅうかくだもん！
https://id.analoggamemuseum.org/api/items/1087,numberOfPlayers,2–4,Human,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1087,playTime,PT10M–,Human,playTime,pt10m–inf
https://id.analoggamemuseum.org/api/items/1087,publisher,SAKURA-GO-ROUND,Human,publisher,sakura-go-round
https://id.analoggamemuseum.org/api/items/1087,responsibilityStatement,版画: CHIHIRO YOSHIDA,Human,responsibilityStatement,版画:chihiroyoshida
https://id.analoggamemuseum.org/api/items/1087,responsibilityStatement,制作: SAKURA-GO-ROUND,Human,responsibilityStatement,制作:sakura-go-round
https://id.analoggamemuseum.org/api/items/1087,responsibilityStatement,イラスト: CHIHIRO YOSHIDA,Human,responsibilityStatement,イラスト:chihiroyoshida
https://id.analoggamemuseum.org/api/items/1088,alternateName,0,Human,name,0
https://id.analoggamemuseum.org/api/items/1088,audience,13–,Human,audience,13-
https://id.analoggamemuseum.org/api/items/1088,component,カード 36枚,Human,component,カード36枚
https://id.analoggamemuseum.org/api/items/1088,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1088,name,ゼロ,Human,name,ゼロ
https://id.analoggamemuseum.org/api/items/1088,numberOfPlayers,2–5,Human,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1088,playTime,PT5M–PT10M,Human,playTime,pt5m–pt10m
https://id.analoggamemuseum.org/api/items/1088,publisher,偽善者の会,Human,publisher,偽善者の会
https://id.analoggamemuseum.org/api/items/1089,audience,9–,Human,audience,9-
https://id.analoggamemuseum.org/api/items/1089,component,黄(妖狐) 5枚,Human,component,黄(妖狐)5枚
https://id.analoggamemuseum.org/api/items/1089,datePublished,2020,Human,datePublished,2020
https://id.analoggamemuseum.org/api/items/1089,name,あやかしはらし,Human,name,あやかしはらし
https://id.analoggamemuseum.org/api/items/1089,numberOfPlayers,3–4,Human,numberOfPlayers,3-4
https://id.analoggamemuseum.org/api/items/1089,playTime,PT5M–PT30M,Human,playTime,pt5m–pt30m
https://id.analoggamemuseum.org/api/items/1089,publisher,ししゃもゲームズ,Human,publisher,ししゃもゲームズ
https://id.analoggamemuseum.org/api/items/1089,responsibilityStatement,ゲームデザイン: ししゃもゲームズ,Human,responsibilityStatement,ゲームデザイン:ししゃもゲームズ
https://id.analoggamemuseum.org/api/items/1089,component,青(青坊主) 5枚,Human,component,青(青坊主)5枚
https://id.analoggamemuseum.org/api/items/1089,component,赤(輪入道) 5枚,Human,component,赤(輪入道)5枚
https://id.analoggamemuseum.org/api/items/1089,component,緑(山姥) 5枚,Human,component,緑(山姥)5枚
https://id.analoggamemuseum.org/api/items/1089,component,妖怪カード 20枚,Human,component,妖怪カード20枚
https://id.analoggamemuseum.org/api/items/1089,component,取扱説明書 1枚,Human,component,取扱説明書1枚
https://id.analoggamemuseum.org/api/items/1089,component,リーチカード 4枚,Human,component,リーチカード4枚
https://id.analoggamemuseum.org/api/items/1089,responsibilityStatement,イラストレーター: 魚く斎,Human,responsibilityStatement,イラスト:魚く斎
https://id.analoggamemuseum.org/api/items/1089,name,妖祓し,Human,name,妖祓し
https://id.analoggamemuseum.org/api/items/1090,component,ゲームカード 36枚,Human,component,ゲームカード36枚
https://id.analoggamemuseum.org/api/items/1090,name,DIABLA,Human,name,diabla
https://id.analoggamemuseum.org/api/items/1090,numberOfPlayers,2−5,Human,numberOfPlayers,2−5
https://id.analoggamemuseum.org/api/items/1090,playTime,PT10M–PT20M,Human,playTime,pt10m–pt20m
https://id.analoggamemuseum.org/api/items/1090,publisher,ONTAMA GAMES,Human,publisher,ontamagames
https://id.analoggamemuseum.org/api/items/1090,component,説明書 1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1091,audience,5–,Human,audience,5-
https://id.analoggamemuseum.org/api/items/1091,component,説明書:1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1091,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1091,name,うらにわには2わうらには2わにわとりがいる。,Human,name,うらにわには2わうらには2わにわとりがいる。
https://id.analoggamemuseum.org/api/items/1091,numberOfPlayers,2–,Human,numberOfPlayers,2-
https://id.analoggamemuseum.org/api/items/1091,playTime,PT15M–,Human,playTime,pt15m–inf
https://id.analoggamemuseum.org/api/items/1091,publisher,SALTY STUDIO,Human,publisher,saltystudio
https://id.analoggamemuseum.org/api/items/1091,responsibilityStatement,ゲームデザイン: あかさめ,Human,responsibilityStatement,ゲームデザイン:あかさめ
https://id.analoggamemuseum.org/api/items/1091,version,第二版,Human,version,第二版
https://id.analoggamemuseum.org/api/items/1091,component,絵札 22枚,Human,component,絵札22枚
https://id.analoggamemuseum.org/api/items/1091,component,字札 18枚,Human,component,字札18枚
https://id.analoggamemuseum.org/api/items/1091,responsibilityStatement,グラフィック: あかさめ,Human,responsibilityStatement,グラフィック:あかさめ
https://id.analoggamemuseum.org/api/items/1092,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1092,component,説明書兼キャラクターシート2枚,Human,component,説明書兼キャラクターシート2枚
https://id.analoggamemuseum.org/api/items/1092,datePublished,2022-09-23,Human,datePublished,20220923
https://id.analoggamemuseum.org/api/items/1092,name,自分探しの旅,Human,name,自分探しの旅
https://id.analoggamemuseum.org/api/items/1092,numberOfPlayers,3–6,Human,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1092,playTime,PT20M–PT30M,Human,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1092,publisher,無限インフィニティ∞,Human,publisher,無限インフィニティ∞
https://id.analoggamemuseum.org/api/items/1092,component,マーカー8個,Human,component,マーカー8個
https://id.analoggamemuseum.org/api/items/1092,component,カード49枚,Human,component,カード49枚
https://id.analoggamemuseum.org/api/items/1092,name,Where is my body?,Human,name,whereismybody?
https://id.analoggamemuseum.org/api/items/1093,audience,12–,Human,audience,12-
https://id.analoggamemuseum.org/api/items/1093,component,関係カード 6枚,Human,component,関係カード6枚
https://id.analoggamemuseum.org/api/items/1093,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1093,name,MURDER MYSTERY 終わらない物語,Human,name,murdermystery終わらない物語
https://id.analoggamemuseum.org/api/items/1093,numberOfPlayers,4–7,Human,numberOfPlayers,4-7
https://id.analoggamemuseum.org/api/items/1093,playTime,PT20M,Human,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1093,publisher,SALTY STUDIO,Human,publisher,saltystudio
https://id.analoggamemuseum.org/api/items/1093,responsibilityStatement,製造元: SALTY STUDIO,Human,responsibilityStatement,製造元:saltystudio
https://id.analoggamemuseum.org/api/items/1093,version,第二版,Human,version,第二版
https://id.analoggamemuseum.org/api/items/1093,component,証拠カード 9枚,Human,component,証拠カード9枚
https://id.analoggamemuseum.org/api/items/1093,component,職業カード 6枚,Human,component,職業カード6枚
https://id.analoggamemuseum.org/api/items/1093,component,正体カード 9枚,Human,component,正体カード9枚
https://id.analoggamemuseum.org/api/items/1093,component,場所カード 6枚,Human,component,場所カード6枚
https://id.analoggamemuseum.org/api/items/1093,component,説明書 1部,Human,component,説明書1部
https://id.analoggamemuseum.org/api/items/1095,audience,10–,Human,audience,10-
https://id.analoggamemuseum.org/api/items/1095,component,羽カード(石カード) 13枚,Human,component,羽カード(石カード)13枚
https://id.analoggamemuseum.org/api/items/1095,datePublished,2022,Human,datePublished,2022
https://id.analoggamemuseum.org/api/items/1095,name,マァトの羽,Human,name,マァトの羽
https://id.analoggamemuseum.org/api/items/1095,numberOfPlayers,2–6,Human,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/1095,playTime,PT10M–PT20M,Human,playTime,pt10m–pt20m
https://id.analoggamemuseum.org/api/items/1095,publisher,KETTLEHAT+1,Human,publisher,kettlehat+1
https://id.analoggamemuseum.org/api/items/1095,responsibilityStatement,ゲームデザイン: Toka,Human,responsibilityStatement,ゲームデザイン:toka
https://id.analoggamemuseum.org/api/items/1095,component,心カード 36枚,Human,component,心カード36枚
https://id.analoggamemuseum.org/api/items/1095,component,ルール説明書,Human,component,ルール説明書
https://id.analoggamemuseum.org/api/items/1095,responsibilityStatement,アートワーク: Ka-Fu,Human,responsibilityStatement,アートワーク:ka-fu
https://id.analoggamemuseum.org/api/items/1095,name,Maat wings,Human,name,maatwings
https://id.analoggamemuseum.org/api/items/1096,audience,20–,Human,audience,20-
https://id.analoggamemuseum.org/api/items/1096,component,"アルコールカード 45枚
酔っ払いカード 18枚
お冷コイン 32個
イベントカード 14枚
役職カード 8枚
ルールカード 5枚
遊び方ガイド 1枚",Human,component,アルコールカード45枚酔っ払いカード18枚お冷コイン32個イベントカード14枚役職カード8枚ルールカード5枚遊び方ガイド1枚
https://id.analoggamemuseum.org/api/items/1096,datePublished,2022-09-23,Human,datePublished,20220923
https://id.analoggamemuseum.org/api/items/1096,name,BERON BERON!,Human,name,beronberon!
https://id.analoggamemuseum.org/api/items/1096,numberOfPlayers,3–5,Human,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1096,playTime,PT15M–PT20M,Human,playTime,pt15m–pt20m
https://id.analoggamemuseum.org/api/items/1096,publisher,TOGU,Human,publisher,togu
